p_id,p_id2,evalues
1hge,2wr1,1e-37
1hge,2wr0,1e-37
1hge,3m5j,1e-37
1hge,3m5i,1e-37
1hge,3m5h,1e-37
1hge,3m5g,1e-37
1hge,1jsi,1e-36
1hge,1jsh,1e-36
1hge,1jsd,1e-36
1hge,2wrd,1e-36
1hge,2wr5,3e-36
1hge,4hg4,3e-36
1hge,2wrc,3e-36
1hge,2wrb,3e-36
1hge,4hfu,4e-36
1hge,3ku5,5e-36
1hge,3ku6,2e-35
1hge,2wrf,2e-35
1hge,4hlz,1e-34
1hge,4hf5,1e-34
1hge,3qqo,1e-34
1hge,3qqi,1e-34
1hge,3qqe,1e-34
1hge,3qqb,1e-34
1hge,3ku3,1e-34
1hge,2wr4,1e-33
1hge,2wr3,1e-33
1hge,2wre,2e-33
1hge,2wr7,4e-33
1hge,4kps,6e-28
1hge,4kpq,6e-28
1hge,4fiu,1e-22
1hge,4f23,1e-22
1hge,4i78,1e-20
1hge,4h32,1e-20
1hge,4mc5,1e-20
1hge,4nrl,9e-06
1hge,4nrk,9e-06
1hge,4nrj,9e-06
1hge,4m44,6e-05
1hge,4m40,6e-05
1hge,3bt6,7e-05
1hge,2rfu,7e-05
1hge,2rft,7e-05
1hge,4fqj,1e-04
1hge,4fqm,0.003
1hge,4fqk,0.003
1hgf,5hmg,6e-150
1hgf,3ztj,6e-150
1hgf,3eym,6e-150
1hgf,2ypg,6e-150
1hgf,1qfu,6e-150
1hgf,1ken,6e-150
1hgf,1hgj,6e-150
1hgf,1hgi,6e-150
1hgf,1hgh,6e-150
1hgf,1hgg,6e-150
1hgf,1hgf,6e-150
1hgf,1ha0,6e-150
1hgf,1eo8,6e-150
1hgf,4nm8,1e-149
1hgf,4fqy,1e-149
1hgf,4fqr,1e-149
1hgf,4fp8,1e-149
1hgf,4fnk,1e-149
1hgf,3sdy,1e-149
1hgf,2viu,3e-149
1hgf,4hmg,5e-149
1hgf,3hmg,5e-149
1hgf,3vun,5e-149
1hgf,2hmg,6e-149
1hgf,1hge,8e-149
1hgf,1hgd,8e-149
1hgf,1mqn,4e-142
1hgf,1mqm,4e-142
1hgf,1mql,4e-142
1hgf,4o58,1e-138
1hgf,4gms,1e-138
1hgf,4wa2,1e-136
1hgf,4wa1,1e-136
1hgf,4uo3,3e-131
1hgf,4uo2,3e-131
1hgf,4uo1,3e-131
1hgf,4uo0,3e-131
1hgf,4unz,4e-131
1hgf,4uny,4e-131
1hgf,4unx,4e-131
1hgf,4uoa,3e-129
1hgf,4uo9,3e-129
1hgf,4uo8,3e-129
1hgf,4uo7,3e-129
1hgf,4uo6,3e-129
1hgf,4uo5,3e-129
1hgf,4uo4,3e-129
1hgf,2yp5,2e-118
1hgf,2yp4,2e-118
1hgf,2yp3,2e-118
1hgf,2yp2,2e-118
1hgf,2yp9,1e-117
1hgf,2yp8,1e-117
1hgf,2yp7,1e-117
1hgf,4kvn,1e-115
1hgf,4o5n,2e-115
1hgf,4o5i,2e-115
1hgf,3eyk,3e-86
1hgf,3eyj,3e-86
1hgf,4cz0,2e-47
1hgf,4cyz,2e-47
1hgf,4cyw,2e-47
1hgf,4cyv,2e-47
1hgf,4d00,8e-46
1hgf,4qy2,9e-46
1hgf,4qy1,9e-46
1hgf,4qy0,9e-46
1hgf,4gxx,9e-44
1hgf,4n64,2e-43
1hgf,4n63,2e-43
1hgf,4n62,2e-43
1hgf,4n61,2e-43
1hgf,4n60,2e-43
1hgf,4n5k,2e-43
1hgf,4n5j,2e-43
1hgf,4ln8,2e-43
1hgf,4ln6,2e-43
1hgf,4kon,2e-43
1hgf,4bsf,2e-43
1hgf,4bse,2e-43
1hgf,4juj,4e-43
1hgf,4juh,4e-43
1hgf,4jug,4e-43
1hgf,4bsi,4e-43
1hgf,4bsh,4e-43
1hgf,4bsg,4e-43
1hgf,1ti8,4e-43
1hgf,4dj8,4e-43
1hgf,4dj7,4e-43
1hgf,4dj6,4e-43
1hgf,4bsd,6e-43
1hgf,4bsc,6e-43
1hgf,4bsb,6e-43
1hgf,4bsa,6e-43
1hgf,1rvt,6e-43
1hgf,4lkk,2e-42
1hgf,4lkj,2e-42
1hgf,4lki,2e-42
1hgf,4n5z,2e-42
1hgf,4n5y,2e-42
1hgf,4kdo,2e-42
1hgf,4kdn,2e-42
1hgf,4kdm,2e-42
1hgf,4bh4,2e-42
1hgf,4bh3,2e-42
1hgf,4bh2,2e-42
1hgf,4mhj,2e-42
1hgf,4mhi,2e-42
1hgf,4py8,3e-42
1hgf,4gxu,3e-42
1hgf,4eef,3e-42
1hgf,3r2x,3e-42
1hgf,3lzf,3e-42
1hgf,3gbn,3e-42
1hgf,2wrg,3e-42
1hgf,1rd8,3e-42
1hgf,4fqv,5e-42
1hgf,3s11,9e-42
1hgf,4lxv,1e-41
1hgf,1rvz,1e-41
1hgf,1rvx,1e-41
1hgf,1ru7,1e-41
1hgf,4cqy,3e-41
1hgf,4cqx,3e-41
1hgf,4cqw,3e-41
1hgf,4cqv,3e-41
1hgf,2wrh,3e-41
1hgf,1jso,3e-41
1hgf,1jsn,3e-41
1hgf,1jsm,3e-41
1hgf,4cr0,4e-41
1hgf,4fqi,4e-41
1hgf,4bgy,4e-41
1hgf,4bgx,4e-41
1hgf,4bgw,4e-41
1hgf,3zp1,4e-41
1hgf,3zp0,4e-41
1hgf,3znm,4e-41
1hgf,3znl,4e-41
1hgf,3znk,4e-41
1hgf,3gbm,4e-41
1hgf,3fku,4e-41
1hgf,2ibx,4e-41
1hgf,2fk0,4e-41
1hgf,4cqu,5e-41
1hgf,4cqs,5e-41
1hgf,4cqz,6e-41
1hgf,3uyx,6e-41
1hgf,4lvh,7e-41
1hgf,4f15,7e-41
1hgf,4eda,7e-41
1hgf,3mlh,7e-41
1hgf,3m6s,8e-41
1hgf,4ln4,9e-41
1hgf,4ln3,9e-41
1hgf,4lkh,9e-41
1hgf,4lkg,9e-41
1hgf,4lcx,9e-41
1hgf,4m5z,1e-40
1hgf,4cqt,2e-40
1hgf,4cqr,2e-40
1hgf,4cqq,2e-40
1hgf,4cqp,2e-40
1hgf,3zpb,2e-40
1hgf,3zp6,2e-40
1hgf,3s13,2e-40
1hgf,3zp3,2e-40
1hgf,3zp2,2e-40
1hgf,4juk,3e-40
1hgf,4edb,6e-40
1hgf,4m4y,6e-40
1hgf,4jtv,6e-40
1hgf,3uyw,6e-40
1hgf,3lzg,6e-40
1hgf,3al4,6e-40
1hgf,4k67,7e-40
1hgf,4k66,7e-40
1hgf,4k65,7e-40
1hgf,3sm5,7e-40
1hgf,4ju0,7e-40
1hgf,4jtx,7e-40
1hgf,3htt,1e-39
1hgf,3htq,1e-39
1hgf,3htp,1e-39
1hgf,3hto,1e-39
1hgf,4kdq,2e-39
1hgf,4jun,3e-39
1hgf,4kw1,3e-39
1hgf,4bh1,3e-39
1hgf,4bh0,3e-39
1hgf,4bgz,3e-39
1hgf,4k64,5e-39
1hgf,4k63,5e-39
1hgf,4k62,5e-39
1hgf,4f3z,6e-39
1hgf,3s12,7e-39
1hgf,4jum,7e-39
1hgf,2wr2,9e-39
1hgf,2wr1,9e-39
1hgf,2wr0,9e-39
1hgf,3ubq,1e-38
1hgf,3ubn,1e-38
1hgf,3ubj,1e-38
1hgf,3ube,1e-38
1hgf,4kth,2e-38
1hgf,4kwm,7e-38
1hgf,4jul,7e-38
1hgf,3m5j,8e-38
1hgf,3m5i,8e-38
1hgf,3m5h,8e-38
1hgf,3m5g,8e-38
1hgf,2wrd,1e-37
1hgf,4hg4,2e-37
1hgf,2wr5,2e-37
1hgf,2wrc,2e-37
1hgf,2wrb,2e-37
1hgf,4hfu,3e-37
1hgf,3ku5,3e-37
1hgf,3ku6,1e-36
1hgf,2wrf,1e-36
1hgf,1jsi,2e-36
1hgf,1jsh,2e-36
1hgf,1jsd,2e-36
1hgf,4hlz,1e-35
1hgf,4hf5,1e-35
1hgf,3qqo,1e-35
1hgf,3qqi,1e-35
1hgf,3qqe,1e-35
1hgf,3qqb,1e-35
1hgf,3ku3,1e-35
1hgf,2wre,1e-34
1hgf,2wr4,1e-34
1hgf,2wr3,1e-34
1hgf,2wr7,3e-34
1hgf,4kps,8e-28
1hgf,4kpq,8e-28
1hgf,4fiu,1e-22
1hgf,4f23,1e-22
1hgf,4i78,1e-20
1hgf,4h32,1e-20
1hgf,4mc5,1e-20
1hgf,4nrl,1e-05
1hgf,4nrk,1e-05
1hgf,4nrj,1e-05
1hgf,3bt6,6e-05
1hgf,2rfu,6e-05
1hgf,2rft,6e-05
1hgf,4m44,7e-05
1hgf,4m40,7e-05
1hgf,4fqj,1e-04
1hgf,4fqm,0.004
1hgf,4fqk,0.004
1hgg,5hmg,6e-150
1hgg,3ztj,6e-150
1hgg,3eym,6e-150
1hgg,2ypg,6e-150
1hgg,1qfu,6e-150
1hgg,1ken,6e-150
1hgg,1hgj,6e-150
1hgg,1hgi,6e-150
1hgg,1hgh,6e-150
1hgg,1hgg,6e-150
1hgg,1hgf,6e-150
1hgg,1ha0,6e-150
1hgg,1eo8,6e-150
1hgg,4nm8,1e-149
1hgg,4fqy,1e-149
1hgg,4fqr,1e-149
1hgg,4fp8,1e-149
1hgg,4fnk,1e-149
1hgg,3sdy,1e-149
1hgg,2viu,3e-149
1hgg,4hmg,5e-149
1hgg,3hmg,5e-149
1hgg,3vun,5e-149
1hgg,2hmg,6e-149
1hgg,1hge,8e-149
1hgg,1hgd,8e-149
1hgg,1mqn,4e-142
1hgg,1mqm,4e-142
1hgg,1mql,4e-142
1hgg,4o58,1e-138
1hgg,4gms,1e-138
1hgg,4wa2,1e-136
1hgg,4wa1,1e-136
1hgg,4uo3,3e-131
1hgg,4uo2,3e-131
1hgg,4uo1,3e-131
1hgg,4uo0,3e-131
1hgg,4unz,4e-131
1hgg,4uny,4e-131
1hgg,4unx,4e-131
1hgg,4uoa,3e-129
1hgg,4uo9,3e-129
1hgg,4uo8,3e-129
1hgg,4uo7,3e-129
1hgg,4uo6,3e-129
1hgg,4uo5,3e-129
1hgg,4uo4,3e-129
1hgg,2yp5,2e-118
1hgg,2yp4,2e-118
1hgg,2yp3,2e-118
1hgg,2yp2,2e-118
1hgg,2yp9,1e-117
1hgg,2yp8,1e-117
1hgg,2yp7,1e-117
1hgg,4kvn,1e-115
1hgg,4o5n,2e-115
1hgg,4o5i,2e-115
1hgg,3eyk,3e-86
1hgg,3eyj,3e-86
1hgg,4cz0,2e-47
1hgg,4cyz,2e-47
1hgg,4cyw,2e-47
1hgg,4cyv,2e-47
1hgg,4d00,8e-46
1hgg,4qy2,9e-46
1hgg,4qy1,9e-46
1hgg,4qy0,9e-46
1hgg,4gxx,9e-44
1hgg,4n64,2e-43
1hgg,4n63,2e-43
1hgg,4n62,2e-43
1hgg,4n61,2e-43
1hgg,4n60,2e-43
1hgg,4n5k,2e-43
1hgg,4n5j,2e-43
1hgg,4ln8,2e-43
1hgg,4ln6,2e-43
1hgg,4kon,2e-43
1hgg,4bsf,2e-43
1hgg,4bse,2e-43
1hgg,4juj,4e-43
1hgg,4juh,4e-43
1hgg,4jug,4e-43
1hgg,4bsi,4e-43
1hgg,4bsh,4e-43
1hgg,4bsg,4e-43
1hgg,1ti8,4e-43
1hgg,4dj8,4e-43
1hgg,4dj7,4e-43
1hgg,4dj6,4e-43
1hgg,4bsd,6e-43
1hgg,4bsc,6e-43
1hgg,4bsb,6e-43
1hgg,4bsa,6e-43
1hgg,1rvt,6e-43
1hgg,4lkk,2e-42
1hgg,4lkj,2e-42
1hgg,4lki,2e-42
1hgg,4n5z,2e-42
1hgg,4n5y,2e-42
1hgg,4kdo,2e-42
1hgg,4kdn,2e-42
1hgg,4kdm,2e-42
1hgg,4bh4,2e-42
1hgg,4bh3,2e-42
1hgg,4bh2,2e-42
1hgg,4mhj,2e-42
1hgg,4mhi,2e-42
1hgg,4py8,3e-42
1hgg,4gxu,3e-42
1hgg,4eef,3e-42
1hgg,3r2x,3e-42
1hgg,3lzf,3e-42
1hgg,3gbn,3e-42
1hgg,2wrg,3e-42
1hgg,1rd8,3e-42
1hgg,4fqv,5e-42
1hgg,3s11,9e-42
1hgg,4lxv,1e-41
1hgg,1rvz,1e-41
1hgg,1rvx,1e-41
1hgg,1ru7,1e-41
1hgg,4cqy,3e-41
1hgg,4cqx,3e-41
1hgg,4cqw,3e-41
1hgg,4cqv,3e-41
1hgg,2wrh,3e-41
1hgg,1jso,3e-41
1hgg,1jsn,3e-41
1hgg,1jsm,3e-41
1hgg,4cr0,4e-41
1hgg,4fqi,4e-41
1hgg,4bgy,4e-41
1hgg,4bgx,4e-41
1hgg,4bgw,4e-41
1hgg,3zp1,4e-41
1hgg,3zp0,4e-41
1hgg,3znm,4e-41
1hgg,3znl,4e-41
1hgg,3znk,4e-41
1hgg,3gbm,4e-41
1hgg,3fku,4e-41
1hgg,2ibx,4e-41
1hgg,2fk0,4e-41
1hgg,4cqu,5e-41
1hgg,4cqs,5e-41
1hgg,4cqz,6e-41
1hgg,3uyx,6e-41
1hgg,4lvh,7e-41
1hgg,4f15,7e-41
1hgg,4eda,7e-41
1hgg,3mlh,7e-41
1hgg,3m6s,8e-41
1hgg,4ln4,9e-41
1hgg,4ln3,9e-41
1hgg,4lkh,9e-41
1hgg,4lkg,9e-41
1hgg,4lcx,9e-41
1hgg,4m5z,1e-40
1hgg,4cqt,2e-40
1hgg,4cqr,2e-40
1hgg,4cqq,2e-40
1hgg,4cqp,2e-40
1hgg,3zpb,2e-40
1hgg,3zp6,2e-40
1hgg,3s13,2e-40
1hgg,3zp3,2e-40
1hgg,3zp2,2e-40
1hgg,4juk,3e-40
1hgg,4edb,6e-40
1hgg,4m4y,6e-40
1hgg,4jtv,6e-40
1hgg,3uyw,6e-40
1hgg,3lzg,6e-40
1hgg,3al4,6e-40
1hgg,4k67,7e-40
1hgg,4k66,7e-40
1hgg,4k65,7e-40
1hgg,3sm5,7e-40
1hgg,4ju0,7e-40
1hgg,4jtx,7e-40
1hgg,3htt,1e-39
1hgg,3htq,1e-39
1hgg,3htp,1e-39
1hgg,3hto,1e-39
1hgg,4kdq,2e-39
1hgg,4jun,3e-39
1hgg,4kw1,3e-39
1hgg,4bh1,3e-39
1hgg,4bh0,3e-39
1hgg,4bgz,3e-39
1hgg,4k64,5e-39
1hgg,4k63,5e-39
1hgg,4k62,5e-39
1hgg,4f3z,6e-39
1hgg,3s12,7e-39
1hgg,4jum,7e-39
1hgg,2wr2,9e-39
1hgg,2wr1,9e-39
1hgg,2wr0,9e-39
1hgg,3ubq,1e-38
1hgg,3ubn,1e-38
1hgg,3ubj,1e-38
1hgg,3ube,1e-38
1hgg,4kth,2e-38
1hgg,4kwm,7e-38
1hgg,4jul,7e-38
1hgg,3m5j,8e-38
1hgg,3m5i,8e-38
1hgg,3m5h,8e-38
1hgg,3m5g,8e-38
1hgg,2wrd,1e-37
1hgg,4hg4,2e-37
1hgg,2wr5,2e-37
1hgg,2wrc,2e-37
1hgg,2wrb,2e-37
1hgg,4hfu,3e-37
1hgg,3ku5,3e-37
1hgg,3ku6,1e-36
1hgg,2wrf,1e-36
1hgg,1jsi,2e-36
1hgg,1jsh,2e-36
1hgg,1jsd,2e-36
1hgg,4hlz,1e-35
1hgg,4hf5,1e-35
1hgg,3qqo,1e-35
1hgg,3qqi,1e-35
1hgg,3qqe,1e-35
1hgg,3qqb,1e-35
1hgg,3ku3,1e-35
1hgg,2wre,1e-34
1hgg,2wr4,1e-34
1hgg,2wr3,1e-34
1hgg,2wr7,3e-34
1hgg,4kps,8e-28
1hgg,4kpq,8e-28
1hgg,4fiu,1e-22
1hgg,4f23,1e-22
1hgg,4i78,1e-20
1hgg,4h32,1e-20
1hgg,4mc5,1e-20
1hgg,4nrl,1e-05
1hgg,4nrk,1e-05
1hgg,4nrj,1e-05
1hgg,3bt6,6e-05
1hgg,2rfu,6e-05
1hgg,2rft,6e-05
1hgg,4m44,7e-05
1hgg,4m40,7e-05
1hgg,4fqj,1e-04
1hgg,4fqm,0.004
1hgg,4fqk,0.004
1hgh,5hmg,6e-150
1hgh,3ztj,6e-150
1hgh,3eym,6e-150
1hgh,2ypg,6e-150
1hgh,1qfu,6e-150
1hgh,1ken,6e-150
1hgh,1hgj,6e-150
1hgh,1hgi,6e-150
1hgh,1hgh,6e-150
1hgh,1hgg,6e-150
1hgh,1hgf,6e-150
1hgh,1ha0,6e-150
1hgh,1eo8,6e-150
1hgh,4nm8,1e-149
1hgh,4fqy,1e-149
1hgh,4fqr,1e-149
1hgh,4fp8,1e-149
1hgh,4fnk,1e-149
1hgh,3sdy,1e-149
1hgh,2viu,3e-149
1hgh,4hmg,5e-149
1hgh,3hmg,5e-149
1hgh,3vun,5e-149
1hgh,2hmg,6e-149
1hgh,1hge,8e-149
1hgh,1hgd,8e-149
1hgh,1mqn,4e-142
1hgh,1mqm,4e-142
1hgh,1mql,4e-142
1hgh,4o58,1e-138
1hgh,4gms,1e-138
1hgh,4wa2,1e-136
1hgh,4wa1,1e-136
1hgh,4uo3,3e-131
1hgh,4uo2,3e-131
1hgh,4uo1,3e-131
1hgh,4uo0,3e-131
1hgh,4unz,4e-131
1hgh,4uny,4e-131
1hgh,4unx,4e-131
1hgh,4uoa,3e-129
1hgh,4uo9,3e-129
1hgh,4uo8,3e-129
1hgh,4uo7,3e-129
1hgh,4uo6,3e-129
1hgh,4uo5,3e-129
1hgh,4uo4,3e-129
1hgh,2yp5,2e-118
1hgh,2yp4,2e-118
1hgh,2yp3,2e-118
1hgh,2yp2,2e-118
1hgh,2yp9,1e-117
1hgh,2yp8,1e-117
1hgh,2yp7,1e-117
1hgh,4kvn,1e-115
1hgh,4o5n,2e-115
1hgh,4o5i,2e-115
1hgh,3eyk,3e-86
1hgh,3eyj,3e-86
1hgh,4cz0,2e-47
1hgh,4cyz,2e-47
1hgh,4cyw,2e-47
1hgh,4cyv,2e-47
1hgh,4d00,8e-46
1hgh,4qy2,9e-46
1hgh,4qy1,9e-46
1hgh,4qy0,9e-46
1hgh,4gxx,9e-44
1hgh,4n64,2e-43
1hgh,4n63,2e-43
1hgh,4n62,2e-43
1hgh,4n61,2e-43
1hgh,4n60,2e-43
1hgh,4n5k,2e-43
1hgh,4n5j,2e-43
1hgh,4ln8,2e-43
1hgh,4ln6,2e-43
1hgh,4kon,2e-43
1hgh,4bsf,2e-43
1hgh,4bse,2e-43
1hgh,4juj,4e-43
1hgh,4juh,4e-43
1hgh,4jug,4e-43
1hgh,4bsi,4e-43
1hgh,4bsh,4e-43
1hgh,4bsg,4e-43
1hgh,1ti8,4e-43
1hgh,4dj8,4e-43
1hgh,4dj7,4e-43
1hgh,4dj6,4e-43
1hgh,4bsd,6e-43
1hgh,4bsc,6e-43
1hgh,4bsb,6e-43
1hgh,4bsa,6e-43
1hgh,1rvt,6e-43
1hgh,4lkk,2e-42
1hgh,4lkj,2e-42
1hgh,4lki,2e-42
1hgh,4n5z,2e-42
1hgh,4n5y,2e-42
1hgh,4kdo,2e-42
1hgh,4kdn,2e-42
1hgh,4kdm,2e-42
1hgh,4bh4,2e-42
1hgh,4bh3,2e-42
1hgh,4bh2,2e-42
1hgh,4mhj,2e-42
1hgh,4mhi,2e-42
1hgh,4py8,3e-42
1hgh,4gxu,3e-42
1hgh,4eef,3e-42
1hgh,3r2x,3e-42
1hgh,3lzf,3e-42
1hgh,3gbn,3e-42
1hgh,2wrg,3e-42
1hgh,1rd8,3e-42
1hgh,4fqv,5e-42
1hgh,3s11,9e-42
1hgh,4lxv,1e-41
1hgh,1rvz,1e-41
1hgh,1rvx,1e-41
1hgh,1ru7,1e-41
1hgh,4cqy,3e-41
1hgh,4cqx,3e-41
1hgh,4cqw,3e-41
1hgh,4cqv,3e-41
1hgh,2wrh,3e-41
1hgh,1jso,3e-41
1hgh,1jsn,3e-41
1hgh,1jsm,3e-41
1hgh,4cr0,4e-41
1hgh,4fqi,4e-41
1hgh,4bgy,4e-41
1hgh,4bgx,4e-41
1hgh,4bgw,4e-41
1hgh,3zp1,4e-41
1hgh,3zp0,4e-41
1hgh,3znm,4e-41
1hgh,3znl,4e-41
1hgh,3znk,4e-41
1hgh,3gbm,4e-41
1hgh,3fku,4e-41
1hgh,2ibx,4e-41
1hgh,2fk0,4e-41
1hgh,4cqu,5e-41
1hgh,4cqs,5e-41
1hgh,4cqz,6e-41
1hgh,3uyx,6e-41
1hgh,4lvh,7e-41
1hgh,4f15,7e-41
1hgh,4eda,7e-41
1hgh,3mlh,7e-41
1hgh,3m6s,8e-41
1hgh,4ln4,9e-41
1hgh,4ln3,9e-41
1hgh,4lkh,9e-41
1hgh,4lkg,9e-41
1hgh,4lcx,9e-41
1hgh,4m5z,1e-40
1hgh,4cqt,2e-40
1hgh,4cqr,2e-40
1hgh,4cqq,2e-40
1hgh,4cqp,2e-40
1hgh,3zpb,2e-40
1hgh,3zp6,2e-40
1hgh,3s13,2e-40
1hgh,3zp3,2e-40
1hgh,3zp2,2e-40
1hgh,4juk,3e-40
1hgh,4edb,6e-40
1hgh,4m4y,6e-40
1hgh,4jtv,6e-40
1hgh,3uyw,6e-40
1hgh,3lzg,6e-40
1hgh,3al4,6e-40
1hgh,4k67,7e-40
1hgh,4k66,7e-40
1hgh,4k65,7e-40
1hgh,3sm5,7e-40
1hgh,4ju0,7e-40
1hgh,4jtx,7e-40
1hgh,3htt,1e-39
1hgh,3htq,1e-39
1hgh,3htp,1e-39
1hgh,3hto,1e-39
1hgh,4kdq,2e-39
1hgh,4jun,3e-39
1hgh,4kw1,3e-39
1hgh,4bh1,3e-39
1hgh,4bh0,3e-39
1hgh,4bgz,3e-39
1hgh,4k64,5e-39
1hgh,4k63,5e-39
1hgh,4k62,5e-39
1hgh,4f3z,6e-39
1hgh,3s12,7e-39
1hgh,4jum,7e-39
1hgh,2wr2,9e-39
1hgh,2wr1,9e-39
1hgh,2wr0,9e-39
1hgh,3ubq,1e-38
1hgh,3ubn,1e-38
1hgh,3ubj,1e-38
1hgh,3ube,1e-38
1hgh,4kth,2e-38
1hgh,4kwm,7e-38
1hgh,4jul,7e-38
1hgh,3m5j,8e-38
1hgh,3m5i,8e-38
1hgh,3m5h,8e-38
1hgh,3m5g,8e-38
1hgh,2wrd,1e-37
1hgh,4hg4,2e-37
1hgh,2wr5,2e-37
1hgh,2wrc,2e-37
1hgh,2wrb,2e-37
1hgh,4hfu,3e-37
1hgh,3ku5,3e-37
1hgh,3ku6,1e-36
1hgh,2wrf,1e-36
1hgh,1jsi,2e-36
1hgh,1jsh,2e-36
1hgh,1jsd,2e-36
1hgh,4hlz,1e-35
1hgh,4hf5,1e-35
1hgh,3qqo,1e-35
1hgh,3qqi,1e-35
1hgh,3qqe,1e-35
1hgh,3qqb,1e-35
1hgh,3ku3,1e-35
1hgh,2wre,1e-34
1hgh,2wr4,1e-34
1hgh,2wr3,1e-34
1hgh,2wr7,3e-34
1hgh,4kps,8e-28
1hgh,4kpq,8e-28
1hgh,4fiu,1e-22
1hgh,4f23,1e-22
1hgh,4i78,1e-20
1hgh,4h32,1e-20
1hgh,4mc5,1e-20
1hgh,4nrl,1e-05
1hgh,4nrk,1e-05
1hgh,4nrj,1e-05
1hgh,3bt6,6e-05
1hgh,2rfu,6e-05
1hgh,2rft,6e-05
1hgh,4m44,7e-05
1hgh,4m40,7e-05
1hgh,4fqj,1e-04
1hgh,4fqm,0.004
1hgh,4fqk,0.004
1hgi,5hmg,6e-150
1hgi,3ztj,6e-150
1hgi,3eym,6e-150
1hgi,2ypg,6e-150
1hgi,1qfu,6e-150
1hgi,1ken,6e-150
1hgi,1hgj,6e-150
1hgi,1hgi,6e-150
1hgi,1hgh,6e-150
1hgi,1hgg,6e-150
1hgi,1hgf,6e-150
1hgi,1ha0,6e-150
1hgi,1eo8,6e-150
1hgi,4nm8,1e-149
1hgi,4fqy,1e-149
1hgi,4fqr,1e-149
1hgi,4fp8,1e-149
1hgi,4fnk,1e-149
1hgi,3sdy,1e-149
1hgi,2viu,3e-149
1hgi,4hmg,5e-149
1hgi,3hmg,5e-149
1hgi,3vun,5e-149
1hgi,2hmg,6e-149
1hgi,1hge,8e-149
1hgi,1hgd,8e-149
1hgi,1mqn,4e-142
1hgi,1mqm,4e-142
1hgi,1mql,4e-142
1hgi,4o58,1e-138
1hgi,4gms,1e-138
1hgi,4wa2,1e-136
1hgi,4wa1,1e-136
1hgi,4uo3,3e-131
1hgi,4uo2,3e-131
1hgi,4uo1,3e-131
1hgi,4uo0,3e-131
1hgi,4unz,4e-131
1hgi,4uny,4e-131
1hgi,4unx,4e-131
1hgi,4uoa,3e-129
1hgi,4uo9,3e-129
1hgi,4uo8,3e-129
1hgi,4uo7,3e-129
1hgi,4uo6,3e-129
1hgi,4uo5,3e-129
1hgi,4uo4,3e-129
1hgi,2yp5,2e-118
1hgi,2yp4,2e-118
1hgi,2yp3,2e-118
1hgi,2yp2,2e-118
1hgi,2yp9,1e-117
1hgi,2yp8,1e-117
1hgi,2yp7,1e-117
1hgi,4kvn,1e-115
1hgi,4o5n,2e-115
1hgi,4o5i,2e-115
1hgi,3eyk,3e-86
1hgi,3eyj,3e-86
1hgi,4cz0,2e-47
1hgi,4cyz,2e-47
1hgi,4cyw,2e-47
1hgi,4cyv,2e-47
1hgi,4d00,8e-46
1hgi,4qy2,9e-46
1hgi,4qy1,9e-46
1hgi,4qy0,9e-46
1hgi,4gxx,9e-44
1hgi,4n64,2e-43
1hgi,4n63,2e-43
1hgi,4n62,2e-43
1hgi,4n61,2e-43
1hgi,4n60,2e-43
1hgi,4n5k,2e-43
1hgi,4n5j,2e-43
1hgi,4ln8,2e-43
1hgi,4ln6,2e-43
1hgi,4kon,2e-43
1hgi,4bsf,2e-43
1hgi,4bse,2e-43
1hgi,4juj,4e-43
1hgi,4juh,4e-43
1hgi,4jug,4e-43
1hgi,4bsi,4e-43
1hgi,4bsh,4e-43
1hgi,4bsg,4e-43
1hgi,1ti8,4e-43
1hgi,4dj8,4e-43
1hgi,4dj7,4e-43
1hgi,4dj6,4e-43
1hgi,4bsd,6e-43
1hgi,4bsc,6e-43
1hgi,4bsb,6e-43
1hgi,4bsa,6e-43
1hgi,1rvt,6e-43
1hgi,4lkk,2e-42
1hgi,4lkj,2e-42
1hgi,4lki,2e-42
1hgi,4n5z,2e-42
1hgi,4n5y,2e-42
1hgi,4kdo,2e-42
1hgi,4kdn,2e-42
1hgi,4kdm,2e-42
1hgi,4bh4,2e-42
1hgi,4bh3,2e-42
1hgi,4bh2,2e-42
1hgi,4mhj,2e-42
1hgi,4mhi,2e-42
1hgi,4py8,3e-42
1hgi,4gxu,3e-42
1hgi,4eef,3e-42
1hgi,3r2x,3e-42
1hgi,3lzf,3e-42
1hgi,3gbn,3e-42
1hgi,2wrg,3e-42
1hgi,1rd8,3e-42
1hgi,4fqv,5e-42
1hgi,3s11,9e-42
1hgi,4lxv,1e-41
1hgi,1rvz,1e-41
1hgi,1rvx,1e-41
1hgi,1ru7,1e-41
1hgi,4cqy,3e-41
1hgi,4cqx,3e-41
1hgi,4cqw,3e-41
1hgi,4cqv,3e-41
1hgi,2wrh,3e-41
1hgi,1jso,3e-41
1hgi,1jsn,3e-41
1hgi,1jsm,3e-41
1hgi,4cr0,4e-41
1hgi,4fqi,4e-41
1hgi,4bgy,4e-41
1hgi,4bgx,4e-41
1hgi,4bgw,4e-41
1hgi,3zp1,4e-41
1hgi,3zp0,4e-41
1hgi,3znm,4e-41
1hgi,3znl,4e-41
1hgi,3znk,4e-41
1hgi,3gbm,4e-41
1hgi,3fku,4e-41
1hgi,2ibx,4e-41
1hgi,2fk0,4e-41
1hgi,4cqu,5e-41
1hgi,4cqs,5e-41
1hgi,4cqz,6e-41
